Date/time: 12:21:53.993 PM 14-Aug-2019
seed,286
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,School_id,school-type,school-x-cor,school-y-cor,all-pupils,Value-Added,GCSE-score,App-ratio,max-distance_y7,max-distance_y11,max-distance_unallocated,mean-distance_y7,mean-distance_y11,mean-distance_unallocated,mean-aspiration_y7,mean-aspiration_y11,mean-aspiration_unallocated,mean-attainment_y7,mean-attainment_y11,parents_rank1_y7,parents_rank2_y7,parents_rank3_y7,parents_rank4_y7,parents_rank5_y7,parents_rank6_y7,parents_unranked_y7,success-aspiration_y7,success-attainment_y11,parents_avoiding_y7,parents_moved_y7,mean-attainment_change_y11,count-attainment_change+_y11,count-attainment_change-_y11,parents_strategy1_y7,parents_strategy2_y7,parents_strategy3_y7,parents_strategy4_y7,parents_strategy5_y7,parents_strategy6_y7,parents_strategy7_y7,parents_strategy8_y7
3,2,state,16,9,300,0.07,1,0.02,76.69,-1,42.94,34.87,-1,42.94,51.5,-1,0.98,52.5,-1,1,0,0,0,0,0,99,100,0,995,0,-1,0,0,0,44,0,0,0,56,0,0
3,3,state,22,11,300,0.04,1,0.02,57.56,-1,42.38,27.83,-1,23.31,52.66,-1,0.86,52.81,-1,0,0,0,0,0,0,100,100,0,995,0,-1,0,0,0,35,0,0,0,65,0,0
3,6,state,-21,-50,300,0.03,1,0,38.9,-1,-1,13.97,-1,-1,49.32,-1,-1,49.63,-1,0,0,0,0,0,0,100,99,0,995,0,-1,0,0,0,42,0,0,0,57,1,0
3,5,state,27,-33,300,0.07,1,0.02,15.62,-1,41.05,9.35,-1,41.05,48.66,-1,0.73,50.73,-1,1,0,0,0,0,0,99,99,0,995,0,-1,0,0,0,24,0,0,0,75,1,0
4,2,state,16,9,400,0.07,1,0,77.78,-1,-1,29.77,-1,-1,51.65,-1,-1,53.42,-1,0,0,0,0,0,0,100,99,0,998,0,-1,0,0,0,34,0,0,0,65,1,0
4,8,state,4,-11,400,0.29,1,0.01,33.53,-1,29.15,11.54,-1,29.15,49.1,-1,0.21,60.02,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,35,0,0,0,65,0,0
4,4,state,-1,-36,400,0.13,1,0.01,22.56,-1,10,11.43,-1,10,52.36,-1,0.21,56.36,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,47,0,0,0,53,0,0
4,3,state,22,11,400,0.04,1,0,56.72,-1,-1,26.18,-1,-1,47.23,-1,-1,49.3,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,41,0,0,0,59,0,0
4,7,state,11,33,400,0.23,1,0,24,-1,-1,12.75,-1,-1,47.38,-1,-1,55.93,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,41,0,0,0,59,0,0
4,1,state,34,-6,400,0.19,1,0,17.46,-1,-1,10.51,-1,-1,51.68,-1,-1,57.98,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,15,0,0,0,85,0,0
